date,sessions
2024-06-18,1715.3694994069374
2024-06-19,1615.7203402641576
2024-06-20,1735.2436352760299
2024-06-21,1588.4952452482892
2024-06-22,990.1493418022832
2024-06-23,1072.5069453000447
2024-06-24,1918.1362365172397
2024-06-25,1775.857638834425
2024-06-26,1735.3055279460782
2024-06-27,1721.2113484354632
2024-06-28,1647.7746737584057
2024-06-29,1239.3889005738727
2024-06-30,1180.0458953662117
2024-07-01,2028.7520302058808
2024-07-02,1698.3693172808757
2024-07-03,1633.144916826111
2024-07-04,1806.7478577728907
2024-07-05,1674.9148399241028
2024-07-06,1113.6059881174651
2024-07-07,1159.628998266163
2024-07-08,1832.388751692041
2024-07-09,1679.3620364027686
2024-07-10,1634.0401556414595
2024-07-11,1880.7937754453483
2024-07-12,1651.6219205453026
2024-07-13,1131.1689595414223
2024-07-14,1203.5983166374458
2024-07-15,1705.125317493153
2024-07-16,1614.823070637731
2024-07-17,1433.0182383589477
2024-07-18,1790.0523873783368
2024-07-19,1710.6897661957353
2024-07-20,1272.5360309000469
2024-07-21,1177.0716755493847
2024-07-22,1653.1252888639897
2024-07-23,1651.4335888483222
2024-07-24,1767.8731579295945
2024-07-25,1786.763664305133
2024-07-26,1707.4590896382979
2024-07-27,1114.107962794534
2024-07-28,1282.613780566716
2024-07-29,1851.07781233296
2024-07-30,1683.741131381454
2024-07-31,1663.5386210580486
2024-08-01,1683.6709464697412
2024-08-02,1539.8566961404367
2024-08-03,1286.5769708014325
2024-08-04,
2024-08-05,2007.0147806652037
2024-08-06,1729.9475970972303
2024-08-07,1715.2380241981334
2024-08-08,1743.840015265421
2024-08-09,1807.6101292121036
2024-08-10,1278.138801275986
2024-08-11,1217.733224868637
2024-08-12,1670.122969096434
2024-08-13,1730.5375803333206
2024-08-14,
2024-08-15,1861.7451270109493
2024-08-16,1717.579468451336
2024-08-17,1039.0059864522186
2024-08-18,1259.5843326641934
2024-08-19,1918.0391651468806
2024-08-20,1595.3538051771388
2024-08-21,1645.3500557015711
2024-08-22,1718.5535012812634
2024-08-23,1799.4816691967328
2024-08-24,1247.119227779355
2024-08-25,1205.409046790398
2024-08-26,1828.3425002101576
2024-08-27,1802.833320413881
2024-08-28,1819.6043032806178
2024-08-29,1729.140307651311
2024-08-30,1729.2852850853026
2024-08-31,1286.8880698928306
2024-09-01,1512.4636450243183
2024-09-02,
2024-09-03,2177.65647985955
2024-09-04,2162.860967343665
2024-09-05,2144.3711899716996
2024-09-06,2327.0043404159546
2024-09-07,1500.6116269701483
2024-09-08,1581.6000936380588
2024-09-09,2256.056622413588
2024-09-10,2319.2996272768505
2024-09-11,1967.4174216349545
2024-09-12,2315.655883043794
2024-09-13,2247.2111085699726
2024-09-14,1633.0277351823433
2024-09-15,1403.780063616526
2024-09-16,2292.2270789581976
2024-09-17,2181.5652019178274
2024-09-18,5829.584706734889
2024-09-19,2162.3615442012288
2024-09-20,2197.0721249504422
2024-09-21,1652.905215345685
2024-09-22,1514.0878631350076
2024-09-23,2256.7747592071296
2024-09-24,2102.5680052676703
2024-09-25,2322.2271028256037
2024-09-26,2144.8224843105877
2024-09-27,2159.0223984923864
2024-09-28,1613.7330841950425
2024-09-29,1328.8288334785277
2024-09-30,2207.281494449631
2024-10-01,2231.7369251010878
2024-10-02,2252.6199494256753
2024-10-03,2115.108597656469
2024-10-04,2164.613205987492
2024-10-05,1526.566530486315
2024-10-06,1523.9176090004942
2024-10-07,
2024-10-08,2063.3184739979906
2024-10-09,2177.7509603507974
2024-10-10,2330.7415866417027
2024-10-11,2302.648289760136
2024-10-12,1404.4441986354248
2024-10-13,1431.2790875690832
2024-10-14,2257.10454174639
2024-10-15,2221.5468077210458
2024-10-16,2313.521693351845
2024-10-17,2316.094055947486
2024-10-18,2115.1907767189805
2024-10-19,1540.754551526283
2024-10-20,1579.0091777426426
2024-10-21,2240.658738116932
2024-10-22,2229.308260336692
2024-10-23,2262.621512193852
2024-10-24,2327.988568083276
2024-10-25,2149.1458057285568
2024-10-26,1443.0904780353758
2024-10-27,1574.01974697285
2024-10-28,2261.8879727596454
2024-10-29,2260.048088434521
2024-10-30,2290.173510990724
2024-10-31,2294.529378309955
2024-11-01,2828.748056136953
2024-11-02,2184.2179705467506
2024-11-03,2202.894761877858
2024-11-04,3474.2716236704528
2024-11-05,3292.1825381774133
2024-11-06,3290.4641278215836
2024-11-07,3333.5967384320315
2024-11-08,3384.503507990224
2024-11-09,
2024-11-10,2339.183174772405
2024-11-11,3238.2209721963945
2024-11-12,3132.1497338878526
2024-11-13,2965.2501195265363
2024-11-14,3053.0201095790094
2024-11-15,2936.3946755682214
2024-11-16,2312.7045426095333
2024-11-17,2192.243276797061
2024-11-18,3479.2649023549357
2024-11-19,3108.1772919222776
2024-11-20,3237.4153925882506
2024-11-21,3009.6330819850377
2024-11-22,2978.956653190134
2024-11-23,1954.6017182432488
2024-11-24,2259.9727195232704
2024-11-25,3348.3212679095104
2024-11-26,3072.1853259264058
2024-11-27,3041.957374147607
2024-11-28,3024.580468546906
2024-11-29,3351.5291869523317
2024-11-30,2206.159936694621
2024-12-01,2060.953640342582
2024-12-02,3078.4455290536976
2024-12-03,3160.5891612716773
2024-12-04,3242.0925712291278
2024-12-05,3001.3968786146106
2024-12-06,3240.243906234786
2024-12-07,2221.6026648555558
2024-12-08,2406.0734117434017
2024-12-09,3458.5358784180025
2024-12-10,3292.2219673153572
2024-12-11,3257.1489948655076
2024-12-12,2793.7155799087745
2024-12-13,3301.92530300419
2024-12-14,2130.9738472615013
2024-12-15,2251.9302428106394
2024-12-16,3612.3693178005446
2024-12-17,3120.08099929302
2024-12-18,3393.392157979786
2024-12-19,2897.5236068455047
2024-12-20,3035.0775329881926
2024-12-21,2240.6133034153368
2024-12-22,2183.5720097236826
2024-12-23,3317.937028271907
2024-12-24,3085.5716850049694
2024-12-25,3238.627197738042
2024-12-26,3187.959794017528
2024-12-27,3184.7476200712144
2024-12-28,2384.755446628434
2024-12-29,2013.647750379223
2024-12-30,3309.094905565078
2024-12-31,3135.3283014108583
